example_id,label
1013676843,0
2137386373,0
2104046496,1
1131113924,0
1065404710,0
960325006,0
2047843275,1
1133890253,0
2079175719,0
1757750246,0
1161563211,0
1761414536,0
1720964244,0
1785572157,0
2131660830,1
2049717227,0
2136318702,0
953861320,0
2075337485,0
1579455820,0
712628267,0
859828912,1
801260980,0
1188227117,0
1017616943,0
2100292831,0
986157646,0
954666635,0
2133625115,0
2049473132,0
1041536232,0
1159775751,0
1572097443,0
989850768,0
1461975966,0
987049455,0
883870249,0
1690337922,1
1014813706,0
1561249888,0
1744975790,0
1555982648,0
24426376,0
1191031315,0
1633199958,0
1160729063,0
982551975,0
857266886,0
912798484,0
1560481090,0
1713580564,0
1459327448,0
2073493326,0
1062425610,0
1807569995,0
1486052858,0
2104140577,0
1762490858,0
1097809508,0
1754051354,0
962025973,0
1012963778,0
1754147455,0
1039633450,0
1073885412,0
2107761722,0
1019280431,0
1156082626,0
833494842,0
986926447,0
1017640007,0
1488826305,0
1147359751,0
2072595753,1
982455874,0
1104336619,0
957467952,0
1100645420,0
1515754487,0
2134515962,0
1071866351,0
1075590229,0
2017155662,0
1755901280,0
1558628281,0
1057016715,0
947977167,1
1130314372,0
1453476588,1
953683533,0
1731981992,0
1125518984,0
1072995528,0
2075399951,0
2074623464,0
1182718664,0
1039809315,0
2079123825,0
1732009861,0
1161561288,0
1156944645,0
1069331236,0
1457134627,0
2135589400,0
1993379563,1
1729955242,0
2022873614,0
1104395243,0
1515718928,0
953678730,0
1554786205,0
1131210025,0
1070192290,0
1045204370,0
46945929,1
986986988,0
1162515559,0
87260083,0
1561372897,0
1579277074,0
957618829,0
1186647231,0
1042313680,0
2133579851,0
2104013821,0
1804889979,1
1991501768,0
1047108111,0
1150338851,1
1162544391,0
1016634801,0
1993260397,0
1986768844,0
2079235302,0
1097722057,0
1159838214,0
1133860464,0
1801315059,1
1489832472,0
957496783,0
959344786,0
1462988858,0
1156019201,0
1489784910,0
1160608936,0
1573765739,0
984244293,0
1028447146,0
1154113539,0
1041390161,0
1490550338,0
1189272682,0
2102313812,0
84370356,0
2073637478,1
1045233198,0
225308263,0
2080017555,0
1132040330,0
1160673325,0
828008810,0
1161650662,0
2076430238,0
2104935421,1
1450756470,0
1456151525,0
2080936271,0
1714588970,0
1191262913,0
777814289,0
974823346,0
1733706026,0
1043381351,0
1725512538,0
1636000312,0
1516559803,0
1784587129,0
953917058,0
1726324582,0
2136352336,0
1713610355,0
1014871366,0
1075583501,0
2080193418,0
1517393952,0
1019463984,0
1073979593,0
1125633340,0
982310764,0
986216265,0
1068320261,0
1555884625,0
1783756825,0
1070196133,0
1100579111,0
1115096098,0
2107888573,0
1157991173,0
1773161390,0
2101255656,0
2052393610,0
1117807079,0
1125691001,0
2049711460,0
985196645,0
1041567944,0
168764945,0
1558663839,0
1158735947,0
1069215915,0
1071118693,0
2045037155,0
775219158,0
1014811784,0
986005806,0
1455228963,0
2105950238,0
2136355789,1
1098759936,0
1072037412,0
2050499968,0
138858095,0
1771821969,0
1074755117,0
1125634304,0
2105993387,1
1786471653,0
1039662283,0
1745899311,0
1185578600,0
956480045,0
1515571896,0
1174171651,0
2078254120,0
1693917330,0
1456084255,0
2021096251,0
1558599450,0
2134520767,0
1191116843,0
1047072552,0
2079987764,0
2071778999,0
2133611565,0
1097836418,0
1555920185,0
1013744111,0
1555025494,0
168649095,0
1068411558,0
2075368239,0
1182806115,0
2103087418,0
1517482364,0
1463890278,0
1544272649,1
1458374136,0
1754084989,0
1098703239,0
986030794,0
1462073027,0
1046127891,0
2015544066,0
1865948462,0
2101280642,0
1073773938,0
1757780998,0
1187481379,0
1102549159,1
1097992100,0
1156018240,0
1857530676,0
1016633840,0
1042336746,0
1000741516,0
1156143171,0
1059804002,0
1729212387,0
983268878,0
1861433297,0
984393251,0
1105143862,0
955620911,0
1549873357,0
2020977087,1
1729153766,0
2022906288,0
1554939963,0
1561455545,0
1714319677,0
2104946856,0
1454268925,0
1130131784,0
1992437309,0
1162638570,0
1037728871,0
973737803,0
81599793,0
2044946823,0
1555020686,0
1454446709,0
1102461709,0
1760427592,0
1186437734,0
1155216765,0
1096914818,0
1064302443,1
969158568,0
1158016160,0
1097987292,0
2134657702,0
1732846890,0
856105037,0
1464040193,0
1040675177,0
986928369,0
1454393854,0
1131024551,0
1559550840,0
1554879422,0
1457158651,0
2050606152,0
1048087367,0
686206964,0
1463944094,1
202597768,0
2130998702,0
2047664530,0
884228915,0
1147419333,0
1190341315,0
1157067653,0
2073507839,0
990806003,0
2075510465,0
776801395,0
1491623777,1
2138347374,0
2128176246,0
982344396,0
985138985,0
1555948052,0
1559405732,0
954720454,0
986153802,0
1160785760,0
690794778,0
1016723213,0
1017586189,0
1782684352,0
1133766286,0
195696009,0
985175503,0
1631917771,1
1491592062,0
2021768463,0
257085507,0
2071631005,0
1152007147,0
1047104265,0
1150398433,0
2074427516,0
959221778,0
2130899623,1
1716436012,0
2021930399,0
2019093999,0
2133534781,0
1158677325,0
2073731655,1
1729123975,0
1102544357,0
2101374821,0
1101536265,0
1128261675,0
954691621,0
2130805445,0
2072764025,0
1184596458,0
1016512753,0
1039686308,0
2103963753,0
985320616,0
1070103880,0
2015429708,0
1101448817,0
1158852230,0
2080872846,1
1040701124,0
1012873444,0
746709171,1
1335317299,0
1755996421,0
1070160576,0
1460102015,0
2052396493,0
1753969672,0
2077376824,0
2133623193,0
1027374670,0
1992309968,0
1732751752,0
1039543118,0
1011151334,0
1096861962,0
1515546909,0
2135351071,0
1160665637,0
1102484772,0
955527694,0
2019896434,0
1069181320,0
1689420063,0
1018325197,0
1191022666,0
2080171804,0
1487126296,0
1190225997,0
1916801699,0
1039599818,0
1154058760,0
1607940504,0
983409184,0
1076661744,0
1987661612,0
2072610263,0
987109036,0
1155963462,0
1989685478,0
1718643860,0
2070762260,0
2074444716,0
2051290382,0
2135352992,0
1157988291,0
1097724940,0
1689598809,0
1463824929,0
1974983522,1
1993231568,1
1097957504,0
1989683555,0
1130966893,0
1099720937,0
1186583804,0
1155250402,0
985257187,0
978593736,0
1188341475,0
978623527,0
27137357,0
1755993538,0
1044220305,0
1155036098,0
982520262,0
1182859931,0
2051602235,0
1074780106,0
1191114920,0
24844624,0
1718788327,0
1047047566,0
2091347168,0
1072993607,0
1725365507,0
1162549197,0
1602548333,0
1116168574,0
1129299558,0
1557739355,0
1056986924,0
1182921435,0
2046828459,1
2103234452,1
1730908552,0
1154141407,0
2137449798,0
1045263949,0
1559497027,0
1069326430,0
1160666598,0
984311566,0
977559630,1
2071693470,0
1717389324,0
920241746,0
958389552,0
27082263,1
2051564268,0
1785604828,0
1013772943,0
1039627684,0
1489803642,0
973865546,0
2075444254,0
1101419026,0
2022844782,0
1514740631,0
1731917605,0
1027493834,1
2134649444,0
1046092331,0
1492604957,0
1073855623,0
1489742139,0
1335171230,0
1693887539,0
1044160721,0
1100493583,0
1759682814,0
1010973548,0
1000788031,0
1757840577,0
1693976912,0
984369226,0
1986792869,0
2130955361,0
2044948745,0
1088522526,0
1130130820,0
986242215,0
2104903707,0
1101471878,0
1830867731,0
961959667,0
1105318763,0
2072800445,0
1488849368,0
956454098,0
960293290,0
990861742,0
1159840137,0
1485154324,1
1461173529,1
988033516,0
1760456419,0
2135337522,0
1335316340,0
1686887828,0
1861271275,0
1487133511,0
1635646134,0
989013739,0
1994985393,1
1760546755,0
1685874934,0
1771757899,0
1775571147,0
1045108268,0
2104128181,0
1784562144,0
986217227,0
2127992694,0
1129333192,0
742151148,0
1975043104,0
2105982912,0
2130023287,0
1831910416,1
1161653545,0
2051356693,0
1011030248,0
1186383919,0
1133888332,0
1730196454,0
1554909213,0
2078253160,0
1544183276,1
1069153449,0
2103062432,0
1160614702,0
1555027416,0
1161716008,0
2022013519,0
168380976,0
2021976038,0
1133945032,0
1893607577,0
2070976564,0
1562411737,0
2135617268,0
1156172962,0
1096913856,0
989731603,0
749125556,0
1556815834,0
1098911777,0
1104278959,0
1132849492,0
1459148704,1
2107852055,0
2023616466,0
1753940839,0
1733734855,0
1156979239,0
1459177534,0
1949942358,0
2047687594,0
801971476,0
2020077103,0
1485127415,1
984394210,0
1162426188,0
2019242954,0
1558659032,0
953892072,0
1920406410,0
1071148485,0
1891849908,0
2075512387,0
1486115324,0
1131977863,0
1047018737,0
1127422723,0
1728171627,0
85557508,0
2049622087,0
2077300809,1
2075455689,1
2101195112,0
1607970295,0
1728342685,0
1129301478,0
2130832352,0
1070223041,0
1011092712,0
1786435132,0
1731922409,0
1187449668,0
955737191,0
1459264983,0
2131827557,0
1757807903,0
1760612101,0
1457449656,1
955592080,0
1950942185,0
1726407231,0
58745608,0
775043726,0
2136379244,0
1760606335,0
1128379881,0
1015621907,0
1045202448,0
1451652122,0
1040644422,0
915683723,0
1073707628,0
1760668800,0
953648939,0
2073747127,0
1015792002,0
2106089974,0
1047908623,0
1031115269,0
1987573201,0
1069124618,0
1714205001,0
1454417881,0
2103132490,0
2138377163,0
1048086408,0
1757628196,0
1514681050,0
2045869383,0
1730907591,0
1514616661,0
2129158386,0
1754201270,0
2134467816,0
1733798279,0
1101594888,0
1188463522,0
990622453,0
2044833424,0
2130821879,0
1161656428,0
1486914875,0
1557615389,0
2077348954,0
1155929829,0
988867664,0
1459417784,0
167901006,0
1019254487,0
1097784521,0
989816171,0
2080190536,0
948875385,0
2134551518,1
834354293,1
1799612484,0
1562179177,0
1073916167,0
1103266065,0
2105785809,0
1562349272,0
2102253270,0
1986738092,0
1100666561,0
2135542214,0
1069266846,0
1190166415,0
1513731581,0
2101340225,1
1076630991,0
1514768501,0
2022727542,1
1047110991,0
2072674651,0
2052423402,0
2016442602,1
1450518142,0
2135576811,0
230511935,1
953682571,0
2107607474,0
1749533813,0
2105782926,0
1099811273,0
2136427391,0
1754921062,0
2078203757,0
1092991176,0
1806467728,0
1513903600,0
955646858,0
943499938,0
1127359299,0
1191083207,0
1044424997,0
912019430,0
958266544,0
1457388151,1
1562447294,0
264563048,0
1042429961,0
1863042011,0
988001804,0
959430312,0
1223675,0
1101532422,0
1068436544,0
1515633399,0
1133797035,0
1463974845,0
1761597126,0
2079089231,0
1043414987,0
1756709480,0
1733885730,0
205487495,0
54072909,1
1758822719,0
1018508751,0
1762488936,0
1071953805,0
1157096483,0
2078098535,0
741257418,0
2100437940,0
1158879138,0
1131148522,0
46821000,1
1554871731,0
961309069,0
1992214830,1
2073749048,0
1757871329,0
2079179563,0
1489658531,0
1762517764,0
988744658,0
987169578,0
228972556,0
1993108560,0
1185728516,0
956426229,0
1988523628,0
1949167792,0
1188225195,0
987851890,0
1762487012,0
2045932807,0
1011176321,0
2037753159,0
1072998412,0
1041653472,1
1127391970,0
1105291856,0
2133686620,0
2106824652,0
1758670883,0
1732813255,0
1975877252,0
1460315356,0
1132817778,0
2079046080,1
1006074105,0
2079144968,0
986155722,0
1070968780,0
1191055338,0
1070078892,0
1557793171,0
2100436980,0
1686375719,0
319884935,0
1156943683,0
1756738311,0
169718257,1
2101391253,0
2128944085,1
1464836861,0
1189240011,0
1916861281,0
1155907726,0
1486857217,0
1554993778,0
2103122013,0
1458405851,0
1187569790,0
2076309153,1
1130964968,0
2132615104,0
1103497669,0
2075438486,0
1759509834,0
1462071104,0
2130082870,1
1456217360,0
1725517344,0
954609939,0
2106041531,0
1046241289,0
2104044575,1
1464783046,1
1556810071,0
2078229134,0
1155035135,0
1755809025,0
1783551171,0
983356332,0
2107767488,0
1182747492,0
2136325998,1
989670102,0
1806616683,0
2135528856,0
1131057227,0
2077202882,0
1786349604,0
2049475053,1
1188345319,0
1451531996,0
2078158117,0
1557556765,0
2022666037,0
1044251055,0
2103157476,0
858574376,0
1129296675,0
2101448913,0
1069180359,0
1555802940,0
2022696790,0
1517364162,0
1071115812,0
26392582,0
983208337,0
2128081105,0
1729029799,0
1156859116,0
2016377252,1
1074637877,0
2020136685,0
2077438327,0
2102292575,0
1807749915,1
2101359540,0
2016290764,0
799409450,0
983477415,0
1461947134,0
2100410071,1
983349604,0
1187575556,0
231802701,0
1155936556,0
958267503,0
1015526768,0
955593041,0
2068110188,0
990618609,0
1016661709,0
1101509359,0
2103086456,0
1048055657,0
1947112213,0
1783486785,0
1785369383,0
1729210466,0
1131237895,0
801201398,0
2105857019,0
1988642794,0
32173210,0
2106972644,0
1456949155,1
2023829808,0
961246604,0
912887857,0
1561485336,0
1762309227,0
1761354957,0
953865163,0
2077239304,0
2135336561,0
956572298,0
1463854721,0
1075591190,0
2006442818,0
1047075437,0
2070794935,1
985137065,0
1786523547,0
2050578282,0
2136254314,0
1461982693,0
1125516098,0
1162427150,0
960238514,0
956449291,0
984221230,0
990594583,0
2015339373,0
2102285945,0
1761321319,0
1515725657,0
1010944718,0
1013949764,0
1152215684,0
2047908151,0
1100615628,0
961960626,0
1786348642,0
1725362621,0
118001081,0
1600582127,0
976546736,0
2079182448,1
144812981,0
1126437697,0
986090377,0
1018563528,0
1075761284,0
1102369455,0
2131875037,1
1075763208,0
1728140872,0
2135622073,0
1486169141,1
2105010283,0
962050959,0
1162603974,0
24520237,0
1602339796,0
2076468583,0
1071924975,0
1132073001,0
982366500,0
1018445325,0
2131764524,0
962057687,0
1102552042,0
1762369771,0
1490818458,0
1687507777,0
1729244100,0
314582137,0
2075410617,1
957434315,0
2048645710,0
1101412296,0
2130006853,0
954698350,0
1014749318,0
1458228065,1
1019369805,0
986122088,0
959375538,0
1128199211,0
2130894818,0
2046954839,0
1607490325,0
960146260,0
46828687,1
1048056618,0
1011925901,0
1125431533,0
2074471626,0
2045839592,0
2099513460,0
1182925279,0
1014661866,0
2138134032,0
1156861035,0
1186586688,0
1039805471,0
1154983241,1
1557648063,0
2060066618,0
2077388260,0
1127481346,0
1099751691,0
2107918364,0
2101342146,0
1104243405,0
1455371192,0
955705478,0
1045114036,0
1154295165,0
1573651063,0
1191201411,0
1555709726,0
1191147593,0
1174409979,0
1455191485,0
2023738514,1
1184587810,0
1156146054,0
982399176,0
1205779902,1
915653932,0
1729057669,0
987854772,0
2101271128,1
1154116422,0
2107916442,0
987106151,0
1100552202,0
2071628121,0
1463914303,0
1732038690,0
2078102284,1
2130911252,0
744507951,0
1460132766,0
989760436,0
1513669115,1
990799277,0
740274315,0
1761444328,0
1186468484,0
2134498569,0
1013862315,0
989011817,0
2079166206,0
1486196049,0
1725516383,0
1463797061,0
947083437,0
1188230961,0
1759507912,0
2050435093,0
916607244,0
1759566535,0
959397641,0
1131002450,0
1457572663,0
2079086348,0
987850929,0
2134548635,0
1562234915,0
2073461614,0
943478726,0
1040702083,0
1631172996,0
962021169,0
1160525328,0
983472612,0
2106987155,0
1039716096,0
2073516391,0
1125609318,0
1013800809,0
983203533,0
2077229792,0
1048119083,0
1976830564,0
2104123768,1
1517476597,0
1463861448,1
858459700,0
990596506,0
1562208006,0
917530765,0
1161536303,0
1913835666,0
1463976766,0
1517419899,0
1486202774,0
2017391108,0
2106808410,0
1010941834,0
1754176284,0
1130165419,0
1994038807,0
1989593221,0
2073492365,0
2133777913,0
2048585167,0
1019221813,0
1488908950,0
955557485,0
2049625931,1
1044184749,0
1516439680,0
772183790,0
1160548392,0
1783635742,0
1004422533,0
1039689191,0
1125608355,0
83501929,1
1040646345,0
1755931073,0
2078156196,0
2076332217,0
1012760047,0
1059893375,0
195666218,0
1187391045,0
956627076,0
1783730880,0
1786285218,0
962202799,0
1185668935,0
1987849495,0
920989835,0
1044247211,0
1161470952,0
2050559550,0
1019370768,0
2099395256,1
961223538,0
1691951124,0
1729980227,0
1132039369,0
1548745787,0
1102337742,0
1562350236,0
1785452990,0
1548771090,0
1486887969,0
1159682532,0
1335319221,0
1074757042,0
990863662,0
1073056072,0
2130838120,0
1068203021,0
1187421796,0
1188316488,0
2080040621,0
1155155262,0
1733652210,0
1746946484,0
860037449,0
974750697,0
2046886119,0
990716631,0
1157989249,0
1829884628,0
146868560,0
828043089,0
2077213358,0
1105321644,0
1155900037,0
2107884729,0
1659623401,0
1491678552,0
1132015344,0
2015368202,0
1559646942,0
956538666,0
138977259,0
1100581994,0
2102288828,0
1456652026,0
2050634980,0
954634922,0
958533702,0
2078239801,1
2131895316,0
1713754822,0
1560507997,0
31069769,0
1486972536,0
1891671162,0
1039568104,0
1096886948,0
1013715283,0
2079195996,0
1603587704,0
1805722953,0
856553076,0
861200472,0
1190342275,0
956604012,0
1493508785,1
2104908512,0
2134663955,0
1162545353,0
1184656038,0
961041912,0
2135378941,0
1462905251,0
2134415922,0
1154081824,0
1182779208,0
1039538312,0
1045255301,0
1157990210,0
1012877289,0
1456498265,1
1762333253,0
1186381996,0
2075535549,1
1451466648,1
1158789764,0
1043261225,0
1154172159,0
1030191748,0
861854700,0
1182889723,0
863043026,0
962083636,0
1010998534,0
1727242339,0
1987695247,1
1190280774,0
2071751129,0
1072812938,0
1663496231,0
2044143426,1
113621804,0
1074725328,0
2105897285,1
2137267210,0
2135504832,0
2074502377,1
1456271648,0
1731862827,0
1753994657,0
959224659,0
946159916,0
1733708907,0
1729184520,0
1184651236,0
1019341938,0
2132747627,0
1986798634,0
1162517481,0
2128916215,0
1186380072,0
1011115775,0
2019209320,0
1450517182,0
61456589,0
1629151696,0
2022877456,0
2049504844,0
1750132947,0
1726318819,0
2019927186,0
1011181126,0
1459239997,0
2094922088,1
1044399051,0
1017524687,0
24515749,0
958475080,0
2104171331,0
1459267868,0
199171803,1
1782594015,0
988061387,0
913002533,0
1183695038,0
1335141438,0
1663287694,1
1104452903,0
1726315934,0
1761386670,0
2135534621,0
1783612676,0
2023767342,0
986932213,0
1762425508,0
1188289582,0
2073486600,0
1162577066,0
1458491380,0
1725541367,0
1556813915,0
2074652294,0
958357839,0
1131238856,0
1019223735,0
2106040570,0
1554962068,0
956486770,0
1782711260,0
2079181487,0
207245164,0
1561282565,0
1160760775,0
1072011462,0
1760516964,0
1075704586,0
2105842508,0
1728169702,0
890305105,0
1451510382,1
1044159760,1
1599658606,1
1129236132,0
1725370311,0
1335108764,0
1986884164,1
2103182556,0
1606063671,1
1727360540,0
1464814760,0
1605050777,0
113982610,0
1557557726,0
1073980554,0
1041389200,0
2046031318,0
1072067200,1
1010968743,0
1184706972,0
1857675143,0
1104369296,0
2047776006,0
1040490665,0
2104021415,0
1104331815,0
1045232237,0
2137215316,0
1155012072,0
2104146344,0
142995730,0
1183820929,0
1097067616,0
200343405,0
1156827402,0
1716406221,0
940648581,0
1755933953,0
2078187907,0
1557767226,0
953649899,0
2016354188,0
975657494,1
46970916,0
990711825,0
979457675,0
1464869535,0
961222580,0
1102576069,0
2100438901,0
2022871692,0
1047914388,0
2077271980,0
1691471154,0
2099486551,0
2002659361,0
1756800778,0
1097066657,0
2051504687,0
960117428,0
2134458301,0
1032157954,0
1513728697,0
1976860355,0
1156053798,0
1464007518,0
1602518542,0
2132621736,0
2050432209,0
2132645856,0
1720874871,0
1837468266,0
1493319941,0
1157960419,0
1756949732,0
1560540671,0
772448595,0
1015616139,0
1490553223,0
60533068,0
772478386,0
1161678528,0
1559526817,0
1859407509,0
2076363930,1
1133892174,0
1801285268,0
957373774,0
1098702279,0
2079242030,0
2071716534,0
2070916021,0
1743043863,0
1132908111,0
2021741556,0
956689540,0
1070109645,0
1464033466,0
1725513498,0
1485129339,1
1156828363,0
1543353616,0
1185638183,0
2075320283,0
1190076081,0
1757634923,0
1727422045,0
1045167849,0
911930057,0
1131949996,0
940444532,0
1755930111,0
1974923940,0
2136390873,0
2080965103,0
143114894,0
1017556400,0
1154291324,0
1100756895,0
1069329314,0
1126352171,0
2128889307,0
1562408855,0
1202115609,0
1759653985,0
1458498107,0
1607851131,1
1561312356,0
1807030443,1
654896623,0
1730969096,0
1073982476,0
1514802135,0
1865067799,0
919053420,0
1459175611,0
988897455,0
2048733161,0
953802699,0
954631080,0
2073652949,0
1733740621,0
969247941,1
1047941298,0
2022870730,0
1730878762,0
27885446,0
1730074406,0
1104309711,0
1041622723,0
954781955,0
1027404461,0
863582578,0
1759480046,0
884284009,0
1559522013,0
1131923087,0
1158938718,0
114396370,0
986181669,0
1154205795,0
1491652606,0
1042461675,0
2130041938,0
1988706218,0
1044421154,0
988805201,0
1157749962,0
2072538092,0
1102364649,0
1128376997,0
1578562090,0
1155037059,0
315386494,1
954815593,0
1450693043,0
1726288065,0
1993200816,0
959248685,0
82697572,0
1034034787,1
2131927989,1
1686049192,0
1189237126,0
1864220584,1
1072934023,0
1691500945,1
2101186560,0
2019241033,0
1019375571,0
1896424655,0
953680651,0
2106901627,0
1460995745,0
1450603670,0
142760716,0
1995106478,0
1693883051,0
1070288392,0
954839615,0
2077150893,0
685343025,0
1458435642,1
719662257,0
1001532806,0
1019311184,0
1127392931,0
2049576447,0
1987597224,1
958390513,0
954637808,0
1464724425,0
989665297,0
2104148266,0
1013859433,0
805903888,1
2019923343,0
2051299033,1
2135450920,1
1158702312,0
1462008639,0
2076457148,1
1046185548,0
1459184260,0
776321425,0
2101285448,1
942436041,0
1866871983,1
957469875,0
1186524225,0
1042485701,0
1105286089,0
1488764800,1
1731061353,0
1018510671,0
960112625,0
232269604,0
1133050341,0
2101422004,0
1555707804,0
1783701089,0
1556755291,0
1072007619,0
1015678606,0
60418392,0
1786496639,0
90149810,0
742002193,0
1037460752,0
1733884772,0
957585195,0
1603382481,0
1130102954,0
1994165187,1
1015644971,0
855684649,0
2074401567,0
2050550412,0
1074841610,0
1460997666,0
2104944934,0
772243372,0
1727299039,0
1556840823,0
1133771090,0
912913160,0
1042431884,0
1895679880,0
1799348853,1
1018444364,0
1019340013,0
60388601,0
1126504006,0
1464808031,0
1070937065,0
1100673289,0
288604385,0
1460134689,0
1011867278,0
1602603427,0
2045904939,1
1732900705,0
2135592283,0
948870897,1
1829914419,0
913955845,0
1342839,0
1073948840,0
1995105517,0
1990490796,0
1459301501,0
2075541219,0
2128946968,0
1183755584,0
988951273,0
1727187563,0
2108640940,0
1562356963,0
2131641516,0
953801738,0
941601893,0
1786290022,0
1045172655,0
1514621466,0
1047936491,0
955561329,0
1995079571,0
1046095216,0
1011122503,0
1127421764,0
989876715,0
1019434194,0
2102256152,0
1044273159,0
1100494544,0
1098640774,0
24634913,0
1015592113,0
2101242299,0
1757754088,0
1559429757,0
1016598283,0
2107686669,0
2045871305,0
1156110495,0
1685006507,0
1514677206,0
118120245,0
1102547237,0
2021061168,0
2101376741,0
2048643788,0
1133861422,0
1044370222,0
1714384921,0
1782771800,0
2071752091,0
2075340370,0
982343437,0
862868768,1
1729122054,0
1726227524,0
953922824,0
1559432637,0
1487124374,0
1456119812,0
1733674310,0
2016259050,0
1039597895,0
1017557361,0
171803627,0
1017579462,0
2079176681,0
806205112,0
1460346109,0
1777808786,0
1454419803,1
1160547431,0
987849007,0
1489896860,1
1488851290,0
1786375551,0
1657900011,0
1128260714,0
1156822595,0
111774762,1
1102546279,0
1555769305,0
1063332407,0
1041504517,0
2078091807,1
1101651588,0
2134410155,0
1754952772,0
1070136554,0
291315366,1
1132878319,0
1556846589,0
2105115129,0
1072786990,0
1489806525,0
1182715781,0
2076370657,0
1562175334,0
1452339237,1
1731949315,0
1069275496,0
1759479085,0
1075615215,0
1658883114,0
1011086948,0
1757715650,0
2106799666,0
1634153270,1
1132071082,0
1783666491,0
1556637088,0
1733650287,0
1757868447,0
1130249023,0
1776499156,0
1730101312,0
1014781030,0
1101568942,0
1148313063,0
1043289095,0
833400981,1
1073769134,0
1102490540,0
1728164897,0
1069243783,0
1100671366,0
1729177793,0
1994986354,0
2047685671,1
1462997509,0
2043993511,0
1801280780,1
2047842315,0
1559463392,0
1456127987,0
775907665,0
1012968586,0
1728076487,0
1076574291,0
1744916208,0
1560597371,0
2104008055,1
1785545246,0
2019890669,0
2075528822,0
1097993060,0
1726438941,0
1728073602,0
1130221156,0
1456292792,0
1125486307,0
1070014507,0
2077380668,0
960267346,0
1155006308,0
1047849042,0
1014877132,0
1760614026,0
1072039334,0
2135473118,0
1992248465,0
959286164,0
1559433598,0
1786524508,0
2131811707,0
1047939373,0
1161627597,0
1556691868,0
1733765605,0
1561369052,1
1185458474,0
887143945,0
1454334272,0
2106005015,0
973052610,0
1608025389,0
1452601589,0
1075645966,0
2101365307,0
1730073444,0
1076753036,0
1806945558,0
2131699174,1
2022665077,0
113502640,0
2129128595,1
2103207542,0
2135598913,0
1072816783,0
1515749680,0
1128314531,0
1990525393,0
2047693360,0
1071152331,0
1547107282,0
145021518,0
1832804146,0
2045870343,0
1560323487,0
1728135106,0
1554817915,0
983231399,0
1733826148,0
1044187630,0
957529457,0
1125484387,0
1158018082,0
229717331,0
1757748323,0
2133533820,0
1157063809,0
1720998523,0
1730165699,0
2015425864,0
1042368457,0
1157835491,0
1075587346,0
1146525603,0
2045137588,0
1013710475,0
1730040770,0
1634093688,0
1754148415,0
1760492940,0
856727334,0
1729271008,0
1177925317,0
1455192446,1
2079252697,0
1161619908,0
2102203202,0
1728192766,0
2135619190,0
956484850,0
2099482706,0
1127334313,0
1485276370,0
1601471369,0
1040728993,0
1040674216,0
1187568829,0
1190994795,0
1187365100,0
1156884100,0
1456115966,0
1783727998,0
1801879914,0
1103386190,0
1459398090,0
797443244,0
2135479749,0
2128163264,0
1073051267,0
1068376001,0
1770838866,1
1041658277,0
1159719051,0
990772367,0
989848847,0
1156023045,0
2052430128,0
1713605867,0
1042342510,0
1807361458,0
2107723185,0
957614023,0
1128315494,0
1733802123,0
1127509215,0
1105165001,0
2077204806,0
1719831012,0
1807715636,0
2099483669,0
1016509870,0
1004227063,0
989703735,0
1730993123,0
2134445714,1
1185572832,0
1014814667,0
2076511925,1
1013796005,0
960266382,0
1762252531,0
1488736932,0
232666640,0
1097747042,0
1071954765,0
1125543006,0
1756025251,0
1014752202,0
1990397579,0
1692484048,0
1012880174,0
2127994615,0
1782597859,0
1555741436,0
2074616737,1
1128197288,0
962140333,0
2015458538,0
2022691984,0
1184775205,0
1759599208,0
1456121732,0
1045227434,0
1782836187,0
1982252526,0
962138410,0
1016686694,0
1463796098,0
1515570934,0
1186502119,0
2102120555,0
1561464191,0
2052339795,1
1072901351,0
1514590716,0
2130078064,0
2133669224,0
1133741298,0
1560330213,0
955499822,0
1755813829,0
1159690222,0
1133027277,0
1730104195,0
1758549798,0
1487781698,0
1075767050,0
1556694751,0
1688675288,0
1103322764,0
1756882462,0
56694517,1
1992368590,0
990831948,0
2106911141,0
1493410276,0
1188406822,0
1729981188,0
1069183242,0
1183727712,0
1728081290,0
1335076088,0
2136542711,0
1664300588,0
885326694,0
1633049829,0
1758703557,0
1190158727,0
1786463964,0
2076245727,0
1162518443,0
1099717094,0
2138107124,0
1729094186,0
957525610,0
2107823227,0
2021804021,0
1464716737,0
1727363425,0
32857229,0
982340553,1
959226580,0
2101450834,0
1992456040,1
2104131063,0
1714294374,0
2134413039,0
827595050,0
1658699880,0
1975966625,0
2076489821,0
1515519040,0
959314992,0
2107648325,0
1016480077,0
1730099393,0
1992459884,0
1755069054,0
1732876680,0
1993114327,0
1048090250,0
1070224002,0
716802321,0
2018222372,0
990652243,0
1074750315,0
1557678815,0
1729179714,0
2104205926,1
955614184,0
1097006112,0
1987569357,0
2132625579,0
1154208678,0
1864114487,0
833435260,0
1190161610,0
1989540367,0
2049690317,1
2129849251,0
2073689468,0
1782624767,0
1101444011,0
1775008432,0
1461980770,0
1186411787,0
2078298422,0
231832492,0
2070740158,0
1755959903,0
1160787681,0
2130952478,0
1784676503,0
1761385706,0
2076477720,1
2045013132,0
799264983,0
956571337,1
1098641735,0
1599599024,0
2046680465,0
1834667912,0
1989414477,0
1102573184,0
1463024416,0
1452363262,0
1047909584,0
1182808038,0
1157868166,0
1159659468,0
1726469693,0
1986710223,0
986244136,0
1487064792,0
